,tweet_id,type,reference_tweet_id
5395,1491120078125150209,retweeted,1491092892882202627
5396,1491120047938748418,retweeted,1490739164232523787
5397,1491120018968674304,retweeted,1491069158200852482
5398,1491119844632129540,retweeted,1491113302663245825
5399,1491119828341784576,retweeted,1491100017792544769
5400,1491119774944100352,retweeted,1490946872508239873
5401,1491119616487084032,retweeted,1490946872508239873
5402,1491119495787819012,quoted,1491071011206631431
5403,1491119490050174976,quoted,1490888636660797440
5404,1491119396051427333,retweeted,1491119077980798976
5405,1491119346156208128,retweeted,1491119077980798976
5406,1491119197354860544,retweeted,1491100017792544769
5407,1491119077980798976,quoted,1491117557150937089
5408,1491119076764426243,quoted,1491082189853032448
5409,1491119017003986944,retweeted,1490946872508239873
5410,1491139264448712706,retweeted,1491138638109081600
5411,1491139031270567938,replied_to,1491121487704915968
5412,1491138896335622148,retweeted,1490946872508239873
5413,1491138749019070469,retweeted,1491138638109081600
5414,1491138729201008640,retweeted,1490946872508239873
5415,1491138638109081600,replied_to,1491076831679848449
5416,1491138409598906369,retweeted,1490812415382114309
5417,1491138243186008064,retweeted,1490746450480967680
5418,1491138222893588482,retweeted,1491136505175474177
5419,1491138160641806337,retweeted,1491098005759721474
5420,1491138094837698560,retweeted,1491097978542911490
5421,1491138074939740163,retweeted,1490700083255468032
5422,1491137973680754689,retweeted,1491135841468846080
5423,1491137950360510466,retweeted,1491137936028536836
5424,1491137722295402497,retweeted,1490956039994626048
5425,1491137696190070786,retweeted,1491099571816001546
5426,1491137673091710977,retweeted,1491135841468846080
5427,1491137400202227712,retweeted,1491135841468846080
5428,1491137170123284480,quoted,1491042656004280327
5429,1491137019703365638,retweeted,1490946872508239873
5430,1491136808029069313,replied_to,1491097885639057409
5431,1491136597399859200,retweeted,1490946872508239873
5432,1491136232319221762,retweeted,1490983903758524425
5433,1491135841468846080,quoted,1491043066831982594
5434,1491135094442295296,retweeted,1490946872508239873
5435,1491135033826242560,retweeted,1491134438339923968
5436,1491134800341893120,retweeted,1490946872508239873
5437,1491134438339923968,quoted,1491046490479144961
5438,1491134415166390273,retweeted,1490946872508239873
5439,1491134353770164224,retweeted,1491113302663245825
5440,1491133668802596865,retweeted,1490746450480967680
5441,1491133585252032512,replied_to,1491034470631493632
5442,1491133319442202624,retweeted,1490384341829967875
5443,1491133285116039168,retweeted,1490918094339858435
5444,1491133097878122497,retweeted,1490787799968145411
5445,1491132865282965504,replied_to,1491131452473634816
5446,1491132609069518853,retweeted,1490946872508239873
5447,1491131979940900864,retweeted,1490946872508239873
5448,1491131848101347330,retweeted,1490946872508239873
5449,1491131410194649088,replied_to,1491127191534735362
5450,1491131064013979650,retweeted,1490946872508239873
5451,1491154715299954691,retweeted,1490808187628441605
5452,1491154648581177344,retweeted,1489308485766418432
5453,1491154563369701377,retweeted,1489308485766418432
5454,1491154186515677184,retweeted,1491152922008174592
5455,1491153772542054401,retweeted,1490930453951365122
5456,1491153407562096640,retweeted,1491152922008174592
5457,1491153140850491392,retweeted,1490946872508239873
5458,1491153038513696769,quoted,1491038187740794886
5459,1491152964425502720,retweeted,1490946872508239873
5460,1491152933203099648,retweeted,1490946872508239873
5461,1491152932456132611,retweeted,1490946872508239873
5462,1491152836755079175,retweeted,1491138638109081600
5463,1491152485825789956,retweeted,1490875856071565314
5464,1491152429358120960,retweeted,1490808187628441605
5465,1491152129696083968,retweeted,1491138638109081600
5466,1491151860878962689,replied_to,1491088181768245255
5467,1491151780369301505,retweeted,1491138638109081600
5468,1491151771884204033,retweeted,1491138638109081600
5469,1491151553193201665,retweeted,1490875856071565314
5470,1491151515729674241,retweeted,1491057772674183170
5471,1491151058122723328,retweeted,1490946872508239873
5472,1491150897195663360,retweeted,1491138638109081600
5473,1491150690999488512,retweeted,1490739164232523787
5474,1491150616458309633,retweeted,1491138638109081600
5475,1491150287910113280,retweeted,1490946872508239873
5476,1491150188895178754,replied_to,1491148553716375552
5477,1491150093021769728,quoted,1490865079340105728
5478,1491150092988198912,retweeted,1491138638109081600
5479,1491150021433360385,retweeted,1490875856071565314
5480,1491149604955758594,replied_to,1488215515394985989
5481,1491149327217340417,retweeted,1490875856071565314
5482,1491149145704640513,retweeted,1490875856071565314
5483,1491149064725229569,retweeted,1490946872508239873
5484,1491148587396657153,retweeted,1490946872508239873
5485,1491148436254896128,retweeted,1491138638109081600
5486,1491148386401406977,retweeted,1491138638109081600
5487,1491148026844307458,quoted,1490466252778655747
5488,1491147908649226240,retweeted,1491043485364850690
5489,1491147901757960194,retweeted,1490946872508239873
5490,1491147827904643072,retweeted,1491122404751712257
5491,1491147302693908480,retweeted,1491138638109081600
5492,1491147259550920704,retweeted,1491138638109081600
5493,1491147152705622016,retweeted,1491138638109081600
5494,1491147114138959872,replied_to,1491144289120059394
5495,1491147092823187459,retweeted,1491133114076512258
5496,1491169943530131459,replied_to,1491083263204474880
5497,1491169623026581504,retweeted,1490946872508239873
5498,1491169436090662916,retweeted,1490946872508239873
5499,1491169227675693056,retweeted,1491138638109081600
5500,1491169193689239553,retweeted,1490754879165501453
5501,1491169058242580480,retweeted,1490875856071565314
5502,1491168799382716417,retweeted,1491138638109081600
5503,1491167647412613121,replied_to,1490966585581846528
5504,1491167586163179521,retweeted,1490875856071565314
5505,1491167252091371523,retweeted,1491162425797877760
5506,1491166974633996289,retweeted,1491057772674183170
5507,1491166829250703362,retweeted,1491138638109081600
5508,1491166217260122112,retweeted,1491162425797877760
5509,1491166213686579200,replied_to,1490799458698805249
5510,1491165843384070144,retweeted,1491162425797877760
5511,1491165730490183682,retweeted,1490946872508239873
5512,1491165646578917376,retweeted,1491138638109081600
5513,1491165637775077376,retweeted,1490969536908361732
5514,1491164878648004610,retweeted,1491138638109081600
5515,1491164546803073031,retweeted,1491163829216374789
5516,1491163669467910145,retweeted,1490263283840221186
5517,1491163233008431109,retweeted,1491156566221144064
5518,1491163029261946880,retweeted,1491138638109081600
5519,1491162590810095629,retweeted,1490808187628441605
5520,1491162586225967105,retweeted,1490969536908361732
5521,1491162396408557568,retweeted,1491057772674183170
5522,1491162002106257409,retweeted,1491138638109081600
5523,1491161157386010626,retweeted,1490875856071565314
5524,1491160917555695617,retweeted,1490946872508239873
5525,1491160057471713280,retweeted,1490946872508239873
5526,1491159731435896833,retweeted,1489308485766418432
5527,1491159336160219145,replied_to,1491147447871148044
5528,1491159092840517632,retweeted,1491157589153161216
5529,1491158405943226369,retweeted,1490875856071565314
5530,1491158033896177664,retweeted,1490995180635410436
5531,1491157865352298496,retweeted,1490946872508239873
5532,1491157853696323585,retweeted,1490875856071565314
5533,1491157727300956161,retweeted,1490875856071565314
5534,1491157643633000448,retweeted,1490995180635410436
5535,1491157589153161216,quoted,1490714247629721600
5536,1491157549378605056,retweeted,1490946872508239873
5537,1491157548166090755,retweeted,1491156566221144064
5538,1491157529011036160,retweeted,1491138638109081600
5539,1491157077066383360,replied_to,1491151314486972416
5540,1491157016613568513,retweeted,1489308485766418432
5541,1491184004502290434,retweeted,1490983903758524425
5542,1491183815414661120,retweeted,1490946872508239873
5543,1491183528347783170,retweeted,1491138638109081600
5544,1491183446571433985,retweeted,1490746450480967680
5545,1491183115595022336,retweeted,1490946872508239873
5546,1491182993376890884,retweeted,1491127418790506496
5547,1491182683527217153,retweeted,1490946872508239873
5548,1491182664728346624,retweeted,1491170666141286404
5549,1491182650480291840,retweeted,1490946872508239873
5550,1491182608952492035,retweeted,1490946872508239873
5551,1491182391515557888,retweeted,1490946872508239873
5552,1491182286254997511,retweeted,1490946872508239873
5553,1491182117627506692,retweeted,1490983903758524425
5554,1491182084152770560,retweeted,1491067367681630210
5555,1491181993731960832,replied_to,1491178542318735361
5556,1491181969254002689,quoted,1491102229377748993
5557,1491181488557428740,retweeted,1490983903758524425
5558,1491181440901726209,retweeted,1490946872508239873
5559,1491181287889321984,retweeted,1490946872508239873
5560,1491181046196760576,quoted,1490954421781798917
5561,1491180958477070336,retweeted,1491138638109081600
5562,1491180376660004864,retweeted,1490946872508239873
5563,1491180307084869635,retweeted,1490983903758524425
5564,1491180304526356481,retweeted,1490609553997811712
5565,1491180242727481348,retweeted,1490946872508239873
5566,1491179869040160772,retweeted,1491139031270567938
5567,1491179842972557318,retweeted,1491138638109081600
5568,1491179698377801728,retweeted,1491057772674183170
5569,1491179677788274693,quoted,1491164375503503361
5570,1491178904220237824,retweeted,1491178046623449091
5571,1491178708799193088,retweeted,1490983903758524425
5572,1491178592281436162,retweeted,1491138638109081600
5573,1491178452686630916,quoted,1491128617073807362
5574,1491178280942465024,retweeted,1490946872508239873
5575,1491178255126528003,retweeted,1490875856071565314
5576,1491178046623449091,quoted,1491155226854047745
5577,1491177778506760193,retweeted,1490983903758524425
5578,1491177743077101569,retweeted,1490946872508239873
5579,1491177706049970180,retweeted,1491177001746505735
5580,1491177518237646849,retweeted,1490983903758524425
5581,1491177516836716545,retweeted,1490884365471346694
5582,1491177216713322497,retweeted,1490946872508239873
5583,1491177039034216449,retweeted,1490946872508239873
5584,1491199355743010819,replied_to,1490763733026619392
5585,1491199146019090438,retweeted,1491057772674183170
5586,1491198949990211584,retweeted,1491162425797877760
5587,1491197495602745345,retweeted,1490787799968145411
5588,1491197455631020033,retweeted,1490384341829967875
5589,1491197143041777669,retweeted,1490946872508239873
5590,1491196532326281216,retweeted,1490888336697085956
5591,1491196446225276929,replied_to,1491059853510414336
5592,1491196161453326337,retweeted,1490875856071565314
5593,1491195994763309056,retweeted,1490384341829967875
5594,1491195707805794306,quoted,1491191265933021185
5595,1491195599303360513,retweeted,1490875856071565314
5596,1491195387251945473,retweeted,1489417041048227840
5597,1491195107592523778,retweeted,1491138638109081600
5598,1491194725097177090,retweeted,1490787799968145411
5599,1491193792330104832,retweeted,1491156030738530304
5600,1491193619281489920,quoted,1491058863994736647
5601,1491193215672004609,retweeted,1490786933399826442
5602,1491192903661756423,retweeted,1491057772674183170
5603,1491192790625452034,replied_to,1491158943246303246
5604,1491190910310559745,retweeted,1490918094339858435
5605,1491190055901478915,quoted,1491171034623791105
5606,1491189806453309442,quoted,1460567385933434881
5607,1491189797070979074,retweeted,1490786933399826442
5608,1491189778284695552,retweeted,1491138638109081600
5609,1491189736266145793,retweeted,1490983903758524425
5610,1491189417071222784,retweeted,1490946872508239873
5611,1491188357678125056,retweeted,1490946872508239873
5612,1491188082049425409,retweeted,1490966804734541824
5613,1491187920715513857,retweeted,1491182707275010049
5614,1491187294392442881,retweeted,1490204377885601792
5615,1491187162410545152,retweeted,1490746450480967680
5616,1491186883531243520,retweeted,1490946872508239873
5617,1491186736701276160,quoted,1490110677981171713
5618,1491186050882215940,retweeted,1490204377885601792
5619,1491185880585109504,retweeted,1490946872508239873
5620,1491185583854866433,retweeted,1490946872508239873
5621,1491185509372026882,retweeted,1491138638109081600
5622,1491185171025973252,retweeted,1490946872508239873
5623,1491214795596779521,retweeted,1491212899448426497
5624,1491214751019732995,replied_to,1491203264108728320
5625,1491214707810013184,retweeted,1490384341829967875
5626,1491214679787839489,replied_to,1491213055472340992
5627,1491214105403097088,replied_to,1491213503398838274
5628,1491214046083059713,retweeted,1491057772674183170
5629,1491213942706024449,replied_to,1491164535314874368
5630,1491213915426258945,retweeted,1490746450480967680
5631,1491213670436970496,replied_to,1491212918901571585
5632,1491213055472340992,replied_to,1491213052221755392
5633,1491213052221755392,replied_to,1491212992931057664
5634,1491212992931057664,replied_to,1491212950958645248
5635,1491212950958645248,quoted,1489727058049748999
5636,1491212950958645248,replied_to,1491212947498369024
5637,1491212947498369024,replied_to,1491212899448426497
5638,1491212519431671811,retweeted,1491211284922396673
5639,1491212354297597956,retweeted,1490291818474340356
5640,1491212060612444164,quoted,1491187311840993281
5641,1491212060612444164,replied_to,1491211720094027779
5642,1491211729644457986,replied_to,1491208453913722883
5643,1491211720094027779,replied_to,1491209617598468097
5644,1491211422193250306,retweeted,1491211284922396673
5645,1491211284922396673,quoted,1491079000587972618
5646,1491210185968611328,replied_to,1491153327727726594
5647,1491209112381583360,replied_to,1491193746842861571
5648,1491208319192952836,retweeted,1491193644967030784
5649,1491208207372410881,retweeted,1490967153377689601
5650,1491207312333471748,retweeted,1490967153377689601
5651,1491205649220640768,replied_to,1491173114134556673
5652,1491205527409664001,retweeted,1491162425797877760
5653,1491205118770954244,retweeted,1490946872508239873
5654,1491203255606865920,retweeted,1488886838312022029
5655,1491202690596352001,replied_to,1491179433033879553
5656,1491201238721269760,retweeted,1491069158200852482
5657,1491201231104397312,retweeted,1491113302663245825
5658,1491200981098373123,replied_to,1491200454919073794
5659,1491200980561850368,retweeted,1490946872508239873
5660,1491200840526622721,retweeted,1490787799968145411
5661,1491200725262925826,replied_to,1491094648399478785
5662,1491230272553353218,quoted,1491127451237289985
5663,1491230187316723712,quoted,1491211387645087745
5664,1491229657081212928,quoted,1491197733902123008
5665,1491229657051852800,retweeted,1491057772674183170
5666,1491229334002364418,replied_to,1491229275449868289
5667,1491228199438929921,retweeted,1490384341829967875
5668,1491228063807721474,retweeted,1490739164232523787
5669,1491227834756759553,retweeted,1491227464454262785
5670,1491227464454262785,quoted,1490097563755847693
5671,1491227246723764226,retweeted,1491222642955026432
5672,1491226984436936706,retweeted,1491057772674183170
5673,1491226934499774465,retweeted,1490864019153977347
5674,1491226600691879936,retweeted,1491220246866567175
5675,1491226165188907013,retweeted,1491226101112315908
5676,1491226061874798592,replied_to,1491224926317334529
5677,1491225908627505153,retweeted,1491225239841169410
5678,1491225822002561031,retweeted,1490956039994626048
5679,1491225742935728129,retweeted,1491224576797589504
5680,1491225239841169410,quoted,1491125147574861824
5681,1491224824085381123,retweeted,1491224576797589504
5682,1491224790325411842,retweeted,1491212899448426497
5683,1491224759396597761,retweeted,1491213055472340992
5684,1491224673715363844,retweeted,1489727058049748999
5685,1491224576797589504,quoted,1491218017291681799
5686,1491224211729567745,replied_to,1491216514204463104
5687,1491223729757917184,replied_to,1491221947199680512
5688,1491223617241513984,quoted,1490905250701660165
5689,1491223034199678978,retweeted,1491057772674183170
5690,1491222884752453635,retweeted,1490814671313588230
5691,1491222797729042433,retweeted,1490864019153977347
5692,1491222711607373824,retweeted,1491222642955026432
5693,1491222647010885633,quoted,1490844148144152579
5694,1491222642955026432,quoted,1491206902096687105
5695,1491222629562597380,retweeted,1491057772674183170
5696,1491221933199085573,retweeted,1490918094339858435
5697,1491221905491509253,retweeted,1491220688723931138
5698,1491221754022625281,retweeted,1491057772674183170
5699,1491221567321571330,retweeted,1491220688723931138
5700,1491221469497806849,retweeted,1491220688723931138
5701,1491221425549877248,retweeted,1491220246866567175
5702,1491245312237006848,retweeted,1490384341829967875
5703,1491245210843910149,replied_to,1491119469300695049
5704,1491245137644892162,quoted,1491087809213775874
5705,1491244844408512513,retweeted,1491138638109081600
5706,1491244684630716418,replied_to,1490905250701660165
5707,1491243493377077251,retweeted,1491138638109081600
5708,1491243335037906944,quoted,1491114723877736448
5709,1491243308173377536,retweeted,1491234118193287168
5710,1491242748921679876,quoted,1491205836387270657
5711,1491242588338520065,replied_to,1491240736679161856
5712,1491242014851346432,retweeted,1491234118193287168
5713,1491241850157821953,retweeted,1491234118193287168
5714,1491241796160352257,retweeted,1491234118193287168
5715,1491241638139613187,retweeted,1491057772674183170
5716,1491241571060436992,retweeted,1489373771999977478
5717,1491241405553188864,retweeted,1491057772674183170
5718,1491241382220275712,quoted,1491232151601557508
5719,1491240417530368001,retweeted,1491234118193287168
5720,1491240131793399808,retweeted,1491234118193287168
5721,1491240100591988736,quoted,1491229519361212418
5722,1491239536826802183,retweeted,1491231336887062528
5723,1491239189748523010,retweeted,1491234118193287168
5724,1491238822369427459,retweeted,1491231336887062528
5725,1491238508119605248,quoted,1491138746074689536
5726,1491238171379912705,retweeted,1491234118193287168
5727,1491238024210153472,retweeted,1491234118193287168
5728,1491237833721344003,quoted,1490905250701660165
5729,1491237564350877696,retweeted,1491234118193287168
5730,1491237537314385923,quoted,1491217142653636612
5731,1491237358150115329,quoted,1490803848453111812
5732,1491237358150115329,replied_to,1491235559901372418
5733,1491236915927928834,quoted,1491073691215872000
5734,1491236796080222209,replied_to,1491100226966683650
5735,1491236613027811329,quoted,1491194018877034496
5736,1491236587266768896,replied_to,1491175316320305153
5737,1491236401890807808,quoted,1491219321770569728
5738,1491236378738257923,retweeted,1491234118193287168
5739,1491236184999481347,retweeted,1491234118193287168
5740,1491236163709210624,quoted,1491174005734543360
5741,1491236060193763331,retweeted,1491234118193287168
5742,1491236030925926402,retweeted,1490995180635410436
5743,1491235830635335682,quoted,1491094523694710785
5744,1491235687521472513,retweeted,1491234118193287168
5745,1491235661268934656,retweeted,1491231336887062528
5746,1491235559901372418,replied_to,1491234878855446535
5747,1491235394440273924,retweeted,1490808187628441605
5748,1491235221060329473,retweeted,1490864019153977347
5749,1491235057998393346,retweeted,1491226101112315908
5750,1491234878855446535,replied_to,1491234492841103360
5751,1491234776191496192,retweeted,1491234356483948546
5752,1491260425589387264,retweeted,1491258126146109443
5753,1491258724375478274,quoted,1491164815276261376
5754,1491258443701035011,retweeted,1491247135001804802
5755,1491258424285614080,retweeted,1491244037185372162
5756,1491258134375317504,replied_to,1491249107121610759
5757,1491258126146109443,quoted,1491255836240654336
5758,1491257842170433538,retweeted,1491057772674183170
5759,1491257694493483017,retweeted,1491234118193287168
5760,1491257614419693574,retweeted,1491255803919364103
5761,1491257462686904325,replied_to,1489389095725928449
5762,1491257274031276032,retweeted,1491247135001804802
5763,1491257237620531200,quoted,1488508965323300864
5764,1491257042111467524,replied_to,1491173924021084161
5765,1491256723088326658,retweeted,1478152326380765185
5766,1491256379218481152,quoted,1491232835138879490
5767,1491256322146586629,retweeted,1491230187316723712
5768,1491255803919364103,quoted,1491241618766450688
5769,1491254743779647488,quoted,1490858606799040513
5770,1491254606089027585,quoted,1490466252778655747
5771,1491254135890804736,retweeted,1490787799968145411
5772,1491253715168534532,retweeted,1490787799968145411
5773,1491253671556153345,retweeted,1491246768058953730
5774,1491253557798268928,retweeted,1491246768058953730
5775,1491253502860877825,quoted,1490149595019546625
5776,1491253446154276869,retweeted,1490787799968145411
5777,1491253378566868995,retweeted,1491057772674183170
5778,1491252815515521028,retweeted,1491246768058953730
5779,1491252790617722881,retweeted,1490787799968145411
5780,1491252627526795265,quoted,1491224971305418755
5781,1491252095789694976,retweeted,1490779072938586115
5782,1491252014386348032,retweeted,1491234118193287168
5783,1491251652804096003,retweeted,1491212899448426497
5784,1491251462470467585,retweeted,1491247135001804802
5785,1491251342668533765,retweeted,1491247135001804802
5786,1491251034689196034,retweeted,1491247135001804802
5787,1491250905395896321,retweeted,1491247135001804802
5788,1491250648586891264,retweeted,1491082386964054020
5789,1491250469603524609,quoted,1488162699507007489
5790,1491249553735307268,retweeted,1490044189656162311
5791,1491249443483832323,retweeted,1491246768058953730
5792,1491249150113226752,retweeted,1491246768058953730
5793,1491249047700905991,replied_to,1491140589924253696
5794,1491248969200316419,quoted,1488158821243670531
5795,1491248685631827974,replied_to,1491053773988720640
5796,1491248265614225410,retweeted,1491246768058953730
5797,1491247709034258432,quoted,1491014577114718212
5798,1491247598518214663,retweeted,1490995180635410436
5799,1491247461201235968,retweeted,1490995180635410436
5800,1491275546407305216,quoted,1491233978766204928
5801,1491275283642474497,retweeted,1491274322736201730
5802,1491274979857547266,retweeted,1491274322736201730
5803,1491273324118220800,quoted,1491200435323285507
5804,1491272545336979456,retweeted,1490918094339858435
5805,1491272473291419648,retweeted,1491271498321231880
5806,1491272429175336966,retweeted,1490995180635410436
5807,1491271988106895360,retweeted,1491234118193287168
5808,1491271498321231880,quoted,1490730891559280640
5809,1491270910640156672,retweeted,1491234118193287168
5810,1491270013533437952,quoted,1490765257542930434
5811,1491269938161799168,retweeted,1490946872508239873
5812,1491269736612597761,retweeted,1491234118193287168
5813,1491269687719895042,retweeted,1490946872508239873
5814,1491269424963530757,retweeted,1491234118193287168
5815,1491269408232460288,retweeted,1491069158200852482
5816,1491269239042617348,retweeted,1490951735493672963
5817,1491268309328998400,retweeted,1490739164232523787
5818,1491267225029808128,retweeted,1491057772674183170
5819,1491266771810394112,retweeted,1491234118193287168
5820,1491265410939125765,retweeted,1491234118193287168
5821,1491265127454183424,quoted,1491119556534104066
5822,1491264833756725252,quoted,1491179128363438085
5823,1491264321066004481,retweeted,1491234118193287168
5824,1491263832672530436,retweeted,1491234118193287168
5825,1491263205196271623,retweeted,1491255803919364103
5826,1491262988309123075,retweeted,1490787799968145411
5827,1491262856079507459,retweeted,1491234118193287168
5828,1491262611773612036,retweeted,1491261008849305601
5829,1491262254465318912,retweeted,1491261008849305601
5830,1491262057240756225,quoted,1491096425891254272
5831,1491261968346656776,retweeted,1491261008849305601
5832,1491261916840611849,retweeted,1491250469603524609
5833,1491261906098978822,replied_to,1491256313057546245
5834,1491261124192661506,quoted,1491256223764971520
5835,1491260640505495558,retweeted,1491256911463084034
5836,1491290587689263108,replied_to,1491131495045791748
5837,1491290285762301954,retweeted,1437023489899257858
5838,1491289089231884288,retweeted,1490808187628441605
5839,1491288306164051969,retweeted,1491057772674183170
5840,1491287771839070211,retweeted,1491057772674183170
5841,1491286387034755072,retweeted,1491248969200316419
5842,1491286336716013569,retweeted,1491082386964054020
5843,1491285988014182405,retweeted,1491252627526795265
5844,1491284840284827649,retweeted,1491261124192661506
5845,1491284126997291012,retweeted,1490983903758524425
5846,1491283948076363777,retweeted,1491271498321231880
5847,1491283186319753219,retweeted,1471267586574893059
5848,1491281634456670212,replied_to,1491268814163804162
5849,1491281302834020363,retweeted,1490983903758524425
5850,1491280575206146048,replied_to,1490420137278976003
5851,1491279696348291072,replied_to,1491277305574006788
5852,1491279431373312000,retweeted,1491234118193287168
5853,1491278303608840194,retweeted,1491234118193287168
5854,1491277196585213952,quoted,1491211884858855428
5855,1491276876165566464,retweeted,1490787799968145411
5856,1491276763413954560,quoted,1491244249203027969
5857,1491276457183645696,retweeted,1490983903758524425
5858,1491276161086750720,retweeted,1491112253546176513
5859,1491305351081525249,replied_to,1491186635496902657
5860,1491305290972770306,retweeted,1490787799968145411
5861,1491304580436873217,retweeted,1490946872508239873
5862,1491304407828295680,replied_to,1491304071210614787
5863,1491304073261375488,replied_to,1491301973643382789
5864,1491303279103725568,replied_to,1491072076505292800
5865,1491302966758088704,retweeted,1491281003117445125
5866,1491302950547107851,retweeted,1491297561671794688
5867,1491302349813403648,retweeted,1482144736936808448
5868,1491302252463923202,replied_to,1491238887632818182
5869,1491301897659383809,retweeted,1491297561671794688
5870,1491301885294559232,replied_to,1491251103446355970
5871,1491301503327481858,replied_to,1491291942520778754
5872,1491300885376684035,retweeted,1490787799968145411
5873,1491300192821276673,retweeted,1482144736936808448
5874,1491299983559380992,replied_to,1490989421264773121
5875,1491298905396776960,retweeted,1490787799968145411
5876,1491298429242208256,retweeted,1482144736936808448
5877,1491297365285904384,retweeted,1445243675945091080
5878,1491296921679708161,retweeted,1445243675945091080
5879,1491296314092826625,retweeted,1490787799968145411
5880,1491294983386591233,replied_to,1491255492794286082
5881,1491293882675789829,retweeted,1491256911463084034
5882,1491293804884021248,retweeted,1490787799968145411
5883,1491293673971085313,retweeted,1491252627526795265
5884,1491293229870116864,retweeted,1491247135001804802
5885,1491292844275159041,retweeted,1490808187628441605
5886,1491292533795987461,retweeted,1491234118193287168
5887,1491291204654608386,quoted,1491246796483723266
5888,1491319486020198405,retweeted,1490946872508239873
5889,1491319150501064706,quoted,1491313239241949184
5890,1491317812656480256,retweeted,1490983903758524425
5891,1491313885177344001,retweeted,1491312017378246656
5892,1491312044649627649,retweeted,1490946872508239873
5893,1491312017378246656,quoted,1491292131805511680
5894,1491311035655290882,retweeted,1491226101112315908
5895,1491310493075898368,replied_to,1491234627268530177
5896,1491309838760296448,retweeted,1490739164232523787
5897,1491309810154979337,retweeted,1491309492260130816
5898,1491309790609702914,retweeted,1490748360596209665
5899,1491309198009073666,replied_to,1491260498922586115
5900,1491308654972538881,retweeted,1491220246866567175
5901,1491308268941352960,retweeted,1491247135001804802
5902,1491307253613297668,retweeted,1491297358898135041
5903,1491306408419430400,replied_to,1491224644942446592
5904,1491335976454856706,retweeted,1491330616927096832
5905,1491334845137829890,retweeted,1490760480868249603
5906,1491334168055549957,retweeted,1490787799968145411
5907,1491334044021555200,replied_to,1489162864979972098
5908,1491332532704772096,retweeted,1491330817691643908
5909,1491332160057659392,retweeted,1491183858632769536
5910,1491331695408467969,replied_to,1490033056341803009
5911,1491331308039344128,retweeted,1491330616927096832
5912,1491331291018854402,quoted,1491251103446355970
5913,1491330278048305155,quoted,1471944002509279232
5914,1491328729896800260,retweeted,1490983903758524425
5915,1491326995149787136,retweeted,1491217520740937733
5916,1491326363508539393,retweeted,1491113302663245825
5917,1491325861387468801,retweeted,1491069158200852482
5918,1491325101094146048,retweeted,1491320654435880962
5919,1491325075483930624,retweeted,1490946872508239873
5920,1491324976246448128,retweeted,1443483771832053763
5921,1491321096674869249,retweeted,1490946872508239873
5922,1491351005589831680,quoted,1391015107187011585
5923,1491351005589831680,replied_to,1491324588768509954
5924,1491350453464236032,retweeted,1490263283840221186
5925,1491349986239737859,retweeted,1491348126170750976
5926,1491349463059013634,quoted,1491342075107115008
5927,1491349333119504388,retweeted,1491246768058953730
5928,1491348208295231489,quoted,1491342900646453249
5929,1491347538250977283,retweeted,1491193619281489920
5930,1491346977258602498,retweeted,1490946872508239873
5931,1491345953819086848,retweeted,1490946872508239873
5932,1491344769561563137,quoted,1491342815468548103
5933,1491344614254845952,quoted,1490946872508239873
5934,1491344315494563843,replied_to,1491340829537226752
5935,1491342745000361985,retweeted,1490946872508239873
5936,1491342712196714500,retweeted,1491341011658096641
5937,1491341339753353220,retweeted,1491155093487779841
5938,1491340068967284737,retweeted,1490754879165501453
5939,1491339950943793152,quoted,1491191654224920578
5940,1491339381298593797,retweeted,1490754879165501453
5941,1491338772210130948,retweeted,1490754879165501453
5942,1491337657984905219,quoted,1322013203170168832
5943,1491337480171585536,retweeted,1491330616927096832
5944,1491336805106421763,replied_to,1491029963226505217
5945,1491336793568182282,retweeted,1491324390063353857
5946,1491365730893590532,retweeted,1491247135001804802
5947,1491365181267808256,retweeted,1490946872508239873
5948,1491365110841249798,retweeted,1490983903758524425
5949,1491364835309027331,retweeted,1491348126170750976
5950,1491364615632322563,retweeted,1491352109333491719
5951,1491364438414282753,retweeted,1491348126170750976
5952,1491363649268891648,quoted,1491088057113939968
5953,1491363649268891648,replied_to,1491361369677250560
5954,1491363264085000194,retweeted,1488887408070430730
5955,1491362722151550983,retweeted,1491348126170750976
5956,1491362690262044674,replied_to,1491356645355851781
5957,1491361831231045632,retweeted,1491336805106421763
5958,1491361097135566850,replied_to,1491357856419004418
5959,1491360726627360770,replied_to,1491349496303075330
5960,1491360481516613632,retweeted,1491348126170750976
5961,1491360362507415552,retweeted,1491336805106421763
5962,1491360283314384897,retweeted,1491336805106421763
5963,1491360062564347904,retweeted,1491348126170750976
5964,1491359243722977281,retweeted,1491348126170750976
5965,1491358614040489985,retweeted,1491348126170750976
5966,1491358038208704512,retweeted,1491330616927096832
5967,1491357635412905986,retweeted,1491330616927096832
5968,1491357263063564292,retweeted,1491336805106421763
5969,1491356459762089993,retweeted,1491352109333491719
5970,1491356447867011078,retweeted,1491348126170750976
5971,1491356296486223874,retweeted,1491352109333491719
5972,1491356295139852291,retweeted,1491348126170750976
5973,1491355826434752513,retweeted,1491348126170750976
5974,1491355786198798337,retweeted,1491348126170750976
5975,1491355604283461632,retweeted,1491348126170750976
5976,1491355348145344512,retweeted,1490983903758524425
5977,1491354974374490113,retweeted,1491348126170750976
5978,1491354209945812998,retweeted,1490735442982936583
5979,1491354185442357249,retweeted,1491348126170750976
5980,1491352965013450754,retweeted,1491352109333491719
